Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
9,184.79,188.309,198.397,189.629,122.27,205.347,212.307,179.899,130.972,210.805,23.511,121.839,210.741,148.555,68.697,142.717,209.637,185.681,24.506,139.984
9,185.115,188.805,201.375,189.925,120.031,199.068,204.96,174.72,130.911,204.464,25.57,120.287,203.705,143.53,63.788,136.975,209.285,185.015,24.503,139.586
9,181.846,185.521,198.658,186.659,127.462,194.713,197.55,173.157,131.496,208.018,22.737,120.794,220.444,158.335,73.741,150.898,211.493,186.672,25.494,141.176
9,178.91,182.583,202.15,184.104,134.207,208.792,213.896,185.677,130.463,205.704,17.887,117.987,217.651,154.787,69.957,147.546,198.165,173.813,20.465,130.859
9,177.136,180.036,199.435,184.109,129.605,202.506,208.103,180.099,130.499,206.295,17.237,117.955,216.768,155.411,66.361,146.44,223.841,200.302,30.257,151.36
9,186.232,189.681,194.588,191.043,111.192,194.854,203.583,169.86,136.325,211.354,25.188,124.228,216.735,153.814,69.55,146.675,205.689,181.454,23.129,136.816
9,182.665,186.212,204.681,187.385,109.604,197.004,204.812,170.462,131.791,206.303,23.729,120.555,222.667,160.018,69.941,150.868,208.768,184.148,24.46,139.153
9,185.926,190.327,204.365,191.568,123.267,191.78,196.172,170.55,133.557,212.584,24.748,123.621,229.904,161.084,59.486,150.168,211.756,187.329,25.423,141.479
9,178.614,181.867,200.513,182.915,126.537,200.579,203.449,176.763,132.148,208.501,18.984,119.859,230.258,161.808,62.987,151.67,217.096,192.232,27.818,145.618
9,177.587,180.889,197.117,181.826,125.983,198.831,205.041,176.661,131.1,207.549,18.709,119.159,228.31,160.98,62.636,150.65,213.269,188.928,26.054,142.7
9,180.233,183.714,199.877,184.58,98.985,198.613,208.705,168.735,130.33,204.015,22.369,118.8,232.143,163.702,62.017,152.624,199.926,175.637,20.896,132.246
9,180.117,184.619,194.797,185.41,115.817,199.654,205.84,173.715,135.121,211.624,20.918,122.544,228.617,162.634,62.992,151.437,211.024,187.675,25.042,141.286
9,180.477,184.559,203.081,186.377,98.562,191.077,198.887,162.912,128.707,204.794,19.315,117.68,228.168,159.795,63.535,150.483,206.562,182.372,23.356,137.434
9,184.438,187.885,198.924,189.85,112.756,193.025,198.234,167.921,130.334,203.242,24.257,119.249,229.654,163.322,65.448,152.824,214.809,190.657,26.756,143.999
