Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
12,196.397,192.6,189.764,192.811,80.597,186.607,212.738,159.957,133.25,197.486,8.063,112.93,212.504,137.524,52.273,134.049,221.395,177.618,31.587,143.477
12,195.86,191.685,188.052,191.803,82.084,184.488,209.759,158.761,133.837,197.544,8.114,113.182,217.584,141.104,53.073,137.331,223.455,179.81,32.43,145.175
13,196.847,192.175,187.059,192.002,79.221,184.471,210.354,158.019,137.772,201.916,8.025,115.956,214.672,139.112,52.054,135.32,223.363,179.592,32.36,145.037
13,192.395,188.848,184.542,188.39,82.448,187.491,213.08,160.993,132.102,195.878,7.83,111.937,218.691,142.874,54.278,138.645,218.585,174.447,30.43,141.084
13,194.033,190.281,186.571,190.216,81.218,189.319,215.335,161.953,134.224,199.695,8.512,114.129,218.558,142.613,54.939,138.779,215.835,173.23,29.442,139.427
13,196.107,192.176,188.813,192.266,81.661,187.559,213.306,160.828,134.111,198.353,8.049,113.509,216.106,140.387,53.002,136.626,218.567,174.53,30.573,141.169
13,194.793,191.692,188.83,191.717,81.156,186.031,211.79,159.641,134.31,198.027,8.219,113.536,216.772,141.183,54.28,137.434,200.857,157.852,23.932,127.502
13,194.805,191.637,188.571,191.595,68.774,172.04,197.723,146.15,134.991,199.073,7.811,113.972,218.661,142.804,54.916,138.873,218.282,173.509,30.192,140.576
13,195.584,192.306,189.924,192.546,75.72,174.148,198.571,149.511,129.898,194.844,5.871,110.183,217.85,141.83,54.065,137.999,222.108,177.967,31.904,143.916
13,194.883,191.337,188.076,191.308,63.672,158.376,182.808,134.983,132.902,196.288,7.948,112.388,219.348,143.357,55.172,139.367,220.938,176.535,31.555,142.924
13,199.501,195.265,190.983,195.139,65.982,165.97,191.434,141.116,134.268,198.393,7.519,113.399,218.754,142.27,54.825,138.67,222.519,178.436,32.005,144.247
13,192.546,188.774,184.674,188.476,68.318,168.982,194.033,143.767,133.189,197.52,8.093,112.925,220.295,143.992,55.161,139.872,220.974,176.489,31.428,142.872
13,192.834,188.597,184.067,188.37,66.76,167.824,193.705,142.707,140.049,204.441,8.59,117.75,217.744,141.678,53.862,137.825,221.925,177.759,31.815,143.757
13,195.099,191.615,188.168,191.507,68.149,166.58,191.476,142.158,134.01,198.161,7.979,113.381,218.112,142.034,53.814,138.042,219.363,175.25,30.957,141.787
13,196.915,193.054,190.112,193.277,68.564,169.378,194.73,144.23,132.043,195.445,7.742,111.747,217.865,142.273,54.199,138.197,216.756,172.024,29.69,139.416
13,200,195.653,192.111,195.787,66.135,164.398,189.24,139.994,135.073,198.237,7.599,113.671,217.747,141.64,53.379,137.636,221.071,176.939,31.439,143.072
13,191.271,188.495,186.11,188.641,66.488,166.02,191.648,141.361,134.715,199.304,8.159,114.057,217.325,141.402,54.337,137.752,217.74,173.242,30.069,140.263
13,194.703,191.097,188.126,191.156,67.036,166.915,192.777,142.192,133.735,197.801,8.363,113.296,218.552,142.194,53.737,138.248,220.102,175.388,31.158,142.129
13,190.187,186.298,182.637,186.208,61.639,159.761,185.6,135.586,133.632,197.039,7.685,112.797,217.801,141.643,54.195,137.935,221.925,177.691,31.91,143.76
13,189.487,186.517,183.507,186.396,63.804,162.292,187.71,137.927,125.665,187.292,7.268,106.716,216.573,140.29,52.446,136.495,221.544,177.303,31.808,143.479
13,191.514,189.08,187.102,189.264,64.776,165.316,190.931,140.305,134.141,197.838,8.297,113.442,217.88,142.059,54.015,138.041,218.23,173.217,30.347,140.516
13,194.31,190.357,187.018,190.444,64.193,164.197,190.233,139.513,133.564,197.518,8.097,113.07,217.548,141.668,54.177,137.891,221.553,177.149,31.683,143.387
13,194.31,190.357,187.018,190.444,65.82,166.541,192.38,141.522,134,198.157,8.276,113.48,218.587,142.609,54.339,138.554,221.563,177.458,31.729,143.512
13,190.475,186.322,182.05,186.162,64.645,165.054,190.474,140.048,138.784,202.553,7.8,116.44,217.604,141.476,53.833,137.701,222.452,178.034,32.038,144.097
13,191.992,187.862,183.613,187.703,64.552,164.645,191.437,140.237,134.028,198.305,8.195,113.508,215.379,139.864,52.883,136.111,218.246,174.347,30.376,140.909
13,196.577,191.658,186.916,191.639,65.178,164.159,189.984,139.759,132.793,195.865,8.237,112.306,217.84,141.74,53.92,137.895,221.641,177.346,31.879,143.542
13,188.777,185.774,184.309,186.306,66.043,165.347,191.205,140.784,134.605,198.201,7.439,113.437,217.216,140.793,52.942,137.077,221.231,176.964,31.699,143.221
13,187.168,184.781,182.685,184.908,62.827,163.027,189.121,138.322,133.916,198.193,8.09,113.401,216.486,140.348,52.446,136.497,221.932,177.96,32.06,143.919
13,194.424,190.161,186.228,190.172,62.356,165.151,192.367,139.941,133.185,196.971,8.409,112.849,217.308,141.55,54.111,137.751,218.672,174.398,30.689,141.18
13,195.545,191.505,187.611,191.399,62.973,162.074,188.242,137.737,134.229,197.313,8.285,113.298,217.355,141.145,53.794,137.5,222.936,178.543,32.307,144.511
13,193.756,189.267,184.755,189.115,65.365,165.631,192.341,141.115,134.777,198.633,7.753,113.736,219.244,143.317,55.286,139.372,221.705,177.519,31.78,143.587
13,194.402,190.369,186.424,190.289,64.002,163.933,190.979,139.617,131.866,194.844,8.14,111.626,215.844,140.256,53.459,136.623,221.573,177.005,31.73,143.354
13,195.45,190.704,185.517,190.493,64.722,165.727,193.389,141.239,133.724,197.701,8.468,113.295,217.571,140.946,53.078,137.201,219.097,174.768,30.946,141.518
13,193.254,188.801,184.368,188.687,67.728,169.472,197.263,144.804,132.874,195.536,7.951,112.144,215.954,140.502,53.369,136.689,221.671,176.909,31.686,143.344
13,203.799,199.049,194.42,199.023,67.875,167.911,194.583,143.424,132.683,195.372,7.71,111.948,210.325,135.275,50.473,131.935,221.046,176.575,31.484,142.955
13,199.893,196.347,192.669,196.154,68.063,172.014,199.77,146.59,134.637,199.475,7.609,113.91,214.799,139.598,53.444,135.985,221.836,177.534,31.821,143.652
